No.,Insurance undertaking,category,value,Tabelle,year
150,ÖBV V.a.G.,Glasbruch-direct!Net of reinsurance!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
151,HAGEL V.a.G.,Glasbruch-direct!Net of reinsurance!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
154,PORSCHE Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Glasbruch-direct!Net of reinsurance!Claims,194000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
161,VAV Versicherungs-AG,Glasbruch-direct!Net of reinsurance!Claims,40000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
164,HDI Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims,2000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
165,ERGO Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims,56000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
167,VORARLBERGER V.a.G.,Glasbruch-direct!Net of reinsurance!Claims,328000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
169,OBERÖSTERREICHISCHE Vers. AG,Glasbruch-direct!Net of reinsurance!Claims,1755000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
171,Allianz Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims,2037000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
173,WIENER STÄDTISCHE Vers. AG,Glasbruch-direct!Net of reinsurance!Claims,3036000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
174,VIG VIENNA INSURANCE GROUP AG,Glasbruch-direct!Net of reinsurance!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
176,WÜSTENROT Vers. AG,Glasbruch-direct!Net of reinsurance!Claims,72000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
138,"HELVETIA, ZNL AT",Glasbruch-direct!Net of reinsurance!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
101,MUKI V.a.G.,Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
104,RVV Rückversicherungsverein ,Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
113,SK Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
116,UNIQA Österreich Vers. AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,37,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
123,Helvetia Versicherungen AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,32,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
124,D.A.S. Rechtsschutz AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
126,DONAU Versicherung AG VIG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,40,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
127,SPARKASSEN Vers. AG VIG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
128,GENERALI Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,32,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,30,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
131,EUROPÄISCHE Vers. AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
132,Credendo - Single Risk Ins. AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
135,GRAWE Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,45,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
141,Kärntner Landes V.a.G.,Glasbruch-direct!Net of reinsurance!Claims ratio in %,39,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
142,ZÜRICH Versicherungs-AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,38,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
144,UNIQA Insurance Group AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
145,MERKUR Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,27,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
148,Acredia Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
150,ÖBV V.a.G.,Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
151,HAGEL V.a.G.,Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
154,PORSCHE Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Glasbruch-direct!Net of reinsurance!Claims ratio in %,8,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
161,VAV Versicherungs-AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,20,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
164,HDI Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,22,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
165,ERGO Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,24,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
167,VORARLBERGER V.a.G.,Glasbruch-direct!Net of reinsurance!Claims ratio in %,26,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
169,OBERÖSTERREICHISCHE Vers. AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,45,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
171,Allianz Versicherung AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,37,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
173,WIENER STÄDTISCHE Vers. AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,44,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
174,VIG VIENNA INSURANCE GROUP AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,7,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
176,WÜSTENROT Vers. AG,Glasbruch-direct!Net of reinsurance!Claims ratio in %,36,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
138,"HELVETIA, ZNL AT",Glasbruch-direct!Net of reinsurance!Claims ratio in %,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
101,MUKI V.a.G.,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
104,RVV Rückversicherungsverein ,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,15000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
113,SK Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
116,UNIQA Österreich Vers. AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
123,Helvetia Versicherungen AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
124,D.A.S. Rechtsschutz AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
126,DONAU Versicherung AG VIG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
127,SPARKASSEN Vers. AG VIG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
128,GENERALI Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
131,EUROPÄISCHE Vers. AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
132,Credendo - Single Risk Ins. AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
135,GRAWE Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,12000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
141,Kärntner Landes V.a.G.,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
142,ZÜRICH Versicherungs-AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
144,UNIQA Insurance Group AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
145,MERKUR Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
148,Acredia Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
150,ÖBV V.a.G.,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
151,HAGEL V.a.G.,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
154,PORSCHE Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,2000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
161,VAV Versicherungs-AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
164,HDI Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
165,ERGO Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,10000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
167,VORARLBERGER V.a.G.,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
169,OBERÖSTERREICHISCHE Vers. AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
171,Allianz Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
173,WIENER STÄDTISCHE Vers. AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
174,VIG VIENNA INSURANCE GROUP AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
176,WÜSTENROT Vers. AG,Glasbruch-inwards reinsurance!Gross amount!Earned premiums,9000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
138,"HELVETIA, ZNL AT",Glasbruch-inwards reinsurance!Gross amount!Earned premiums,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
101,MUKI V.a.G.,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
104,RVV Rückversicherungsverein ,Glasbruch-inwards reinsurance!Gross amount!Claims,4000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
113,SK Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
116,UNIQA Österreich Vers. AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
123,Helvetia Versicherungen AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
124,D.A.S. Rechtsschutz AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
126,DONAU Versicherung AG VIG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
127,SPARKASSEN Vers. AG VIG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
128,GENERALI Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
131,EUROPÄISCHE Vers. AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
132,Credendo - Single Risk Ins. AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
135,GRAWE Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Claims,3000,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
141,Kärntner Landes V.a.G.,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
142,ZÜRICH Versicherungs-AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
144,UNIQA Insurance Group AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
145,MERKUR Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
148,Acredia Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
150,ÖBV V.a.G.,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
151,HAGEL V.a.G.,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
154,PORSCHE Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
161,VAV Versicherungs-AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
164,HDI Versicherung AG,Glasbruch-inwards reinsurance!Gross amount!Claims,0,"Table 38:  Claims ratios ""Glass"" (Non-life insurance other than health)",2017
