No.,Insurance undertaking,category,value,Tabelle,year
171,Allianz Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims,8565000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
173,WIENER STÄDTISCHE Vers. AG,Sonstige Maschinen-direct!Gross amount!Claims,8739000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Maschinen-direct!Gross amount!Claims,9188000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
176,WÜSTENROT Vers. AG,Sonstige Maschinen-direct!Gross amount!Claims,290000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
190,Generali Holding Vienna AG,Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
138,"HELVETIA, ZNL AT",Sonstige Maschinen-direct!Gross amount!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
101,MUKI V.a.G.,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
104,RVV Rückversicherungsverein ,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
113,SK Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
116,UNIQA Österreich Vers. AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,50,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
123,Helvetia Versicherungen AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,4,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
124,D.A.S. Rechtsschutz AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
126,DONAU Versicherung AG VIG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,42,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
127,SPARKASSEN Vers. AG VIG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
128,GENERALI Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,52,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,50,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
131,EUROPÄISCHE Vers. AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
132,GARANT Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
135,GRAWE Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,54,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
141,Kärntner Landes V.a.G.,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,62,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
142,ZÜRICH Versicherungs-AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,63,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
144,UNIQA Insurance Group AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
145,MERKUR Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,43,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
148,Acredia Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
150,ÖBV V.a.G.,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
151,HAGEL V.a.G.,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
154,PORSCHE Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,1410,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
161,VAV Versicherungs-AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,78,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
164,HDI Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,40,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
165,ERGO Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,25,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
167,VORARLBERGER V.a.G.,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,25,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,47,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
171,Allianz Versicherung AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,49,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
173,WIENER STÄDTISCHE Vers. AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,51,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,98,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
176,WÜSTENROT Vers. AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,69,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
190,Generali Holding Vienna AG,Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
138,"HELVETIA, ZNL AT",Sonstige Maschinen-direct!Gross amount!Claims ratio in %,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
101,MUKI V.a.G.,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
104,RVV Rückversicherungsverein ,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
113,SK Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
116,UNIQA Österreich Vers. AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,4953000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
123,Helvetia Versicherungen AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,769000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
124,D.A.S. Rechtsschutz AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
126,DONAU Versicherung AG VIG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,3117000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
127,SPARKASSEN Vers. AG VIG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
128,GENERALI Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,8090000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,1474000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
131,EUROPÄISCHE Vers. AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
132,GARANT Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
135,GRAWE Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,4447000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
141,Kärntner Landes V.a.G.,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,294000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
142,ZÜRICH Versicherungs-AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,1466000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
144,UNIQA Insurance Group AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
145,MERKUR Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,11000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
148,Acredia Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
150,ÖBV V.a.G.,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
151,HAGEL V.a.G.,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
154,PORSCHE Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,560000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
161,VAV Versicherungs-AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,2100000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
164,HDI Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,515000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
165,ERGO Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,137000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
167,VORARLBERGER V.a.G.,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,261000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,528000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
171,Allianz Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,8572000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
173,WIENER STÄDTISCHE Vers. AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,5070000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
174,VIG VIENNA INSURANCE GROUP AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,6274000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
176,WÜSTENROT Vers. AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,419000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
190,Generali Holding Vienna AG,Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
138,"HELVETIA, ZNL AT",Sonstige Maschinen-direct!Net of reinsurance!Earned premiums,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
101,MUKI V.a.G.,Sonstige Maschinen-direct!Net of reinsurance!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
104,RVV Rückversicherungsverein ,Sonstige Maschinen-direct!Net of reinsurance!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
113,SK Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
116,UNIQA Österreich Vers. AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,3109000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
123,Helvetia Versicherungen AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,28000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
124,D.A.S. Rechtsschutz AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
126,DONAU Versicherung AG VIG,Sonstige Maschinen-direct!Net of reinsurance!Claims,1216000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
127,SPARKASSEN Vers. AG VIG,Sonstige Maschinen-direct!Net of reinsurance!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
128,GENERALI Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,4013000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,671000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
131,EUROPÄISCHE Vers. AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
132,GARANT Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
135,GRAWE Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,2377000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
141,Kärntner Landes V.a.G.,Sonstige Maschinen-direct!Net of reinsurance!Claims,143000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
142,ZÜRICH Versicherungs-AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,668000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
144,UNIQA Insurance Group AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
145,MERKUR Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,4000,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
148,Acredia Versicherung AG,Sonstige Maschinen-direct!Net of reinsurance!Claims,0,"Table 40:  Claims ratios ""Engineering other"" (Non-life insurance other than health)",2016
